City1,City2,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),Year,Month_num,dep latitude,dep longitude,arr latitude,arr longitude,Category 
CAIRNS,TOWNSVILLE,9574,311,46.6,284,2019,January,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,10521,293,57,284,2019,February,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,12108,314,57.5,284,2019,March,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,11694,307,58.5,284,2019,April,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,12325,334,58.5,284,2019,May,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,12580,314,63.1,284,2019,June,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,12930,335,61.1,284,2019,July,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,12017,334,57,284,2019,August,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,12368,319,60.9,284,2019,September,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,13177,338,62.1,284,2019,October,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,12403,324,60.7,284,2019,November,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,11536,317,54.8,284,2019,December,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,8766,330,41.6,284,2020,January,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,10007,311,51.2,284,2020,February,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,7987,320,40.9,284,2020,March,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,1303,98,25.8,284,2020,April,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,0,0,0,284,2020,May,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,0,0,0,284,2020,June,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,0,0,0,284,2020,July,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,0,0,0,284,2020,August,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,0,0,0,284,2020,September,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,0,0,0,284,2020,October,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,0,0,0,284,2020,November,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
CAIRNS,TOWNSVILLE,0,0,0,284,2020,December,-16.92304,145.766251,-19.26639,146.805695,less_than_1k
DUBBO,SYDNEY,11606,383,64.2,310,2019,January,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,13852,456,65.6,310,2019,February,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,16202,515,68.4,310,2019,March,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,14313,448,68.2,310,2019,April,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,16296,520,69.4,310,2019,May,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,14865,483,68.1,310,2019,June,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,15717,531,64.4,310,2019,July,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,16197,524,67.2,310,2019,August,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,15738,503,67,310,2019,September,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,17016,531,68.8,310,2019,October,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,16697,508,69.8,310,2019,November,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,13538,429,67.2,310,2019,December,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,11666,370,66.3,310,2020,January,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,13909,473,62.9,310,2020,February,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,9859,449,49.6,310,2020,March,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,498,70,18.5,310,2020,April,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,846,58,42.1,310,2020,May,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,0,0,0,310,2020,June,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,0,0,0,310,2020,July,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,0,0,0,310,2020,August,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,0,0,0,310,2020,September,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,0,0,0,310,2020,October,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,0,0,0,310,2020,November,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DUBBO,SYDNEY,0,0,0,310,2020,December,-32.24295,148.604843,-33.861481,151.205475,less_than_1k
DARWIN,MELBOURNE,22725,176,73.1,3131,2019,January,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,16934,135,70.5,3131,2019,February,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,21361,163,73.9,3131,2019,March,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,27569,175,82.5,3131,2019,April,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,25875,165,85.2,3131,2019,May,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,30034,186,88.8,3131,2019,June,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,34887,205,89.9,3131,2019,July,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,31277,186,90.8,3131,2019,August,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,27904,175,86.3,3131,2019,September,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,27089,182,80,3131,2019,October,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,22149,155,80.9,3131,2019,November,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,23140,167,78.5,3131,2019,December,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,22363,166,75.7,3131,2020,January,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,18136,140,73.7,3131,2020,February,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,14761,126,66.8,3131,2020,March,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,April,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,May,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,June,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,July,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,August,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,September,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,October,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,November,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,MELBOURNE,0,0,0,3131,2020,December,-12.45722,130.836639,-37.813938,144.963425,above_3k
DARWIN,PERTH,13346,124,62.3,2651,2019,January,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,11345,111,59.1,2651,2019,February,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,13019,124,60.9,2651,2019,March,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,14933,120,72,2651,2019,April,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,14597,124,67.8,2651,2019,May,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,15872,120,76.5,2651,2019,June,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,17815,124,82.9,2651,2019,July,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,16405,124,76.6,2651,2019,August,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,15054,120,72.6,2651,2019,September,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,15704,123,74.2,2651,2019,October,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,12374,120,59.6,2651,2019,November,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,13715,124,64.5,2651,2019,December,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,12829,124,60,2651,2020,January,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,11018,116,55,2651,2020,February,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,8935,108,48.2,2651,2020,March,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,257,8,21.5,2651,2020,April,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,0,0,0,2651,2020,May,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,0,0,0,2651,2020,June,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,0,0,0,2651,2020,July,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,0,0,0,2651,2020,August,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,0,0,0,2651,2020,September,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,0,0,0,2651,2020,October,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,0,0,0,2651,2020,November,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,PERTH,0,0,0,2651,2020,December,-12.45722,130.836639,-31.95224,115.861397,between_2k_3k
DARWIN,SYDNEY,20783,186,64.4,3155,2019,January,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,15460,133,67.5,3155,2019,February,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,19508,174,65.4,3155,2019,March,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,26232,188,79.4,3155,2019,April,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,25721,180,81.5,3155,2019,May,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,32841,221,85.3,3155,2019,June,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,37777,248,86.2,3155,2019,July,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,31432,207,86.3,3155,2019,August,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,29461,208,80.5,3155,2019,September,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,28748,215,76,3155,2019,October,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,19579,160,70.9,3155,2019,November,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,21926,168,76.1,3155,2019,December,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,20109,161,72.3,3155,2020,January,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,14082,117,69.1,3155,2020,February,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,16628,146,62,3155,2020,March,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,April,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,May,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,June,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,July,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,August,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,September,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,October,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,November,-12.45722,130.836639,-33.861481,151.205475,above_3k
DARWIN,SYDNEY,0,0,0,3155,2020,December,-12.45722,130.836639,-33.861481,151.205475,above_3k
GERALDTON,PERTH,7562,164,46.1,370,2019,January,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,8431,136,62,370,2019,February,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,9266,150,61.8,370,2019,March,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,9215,148,62.3,370,2019,April,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,9834,158,62.2,370,2019,May,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,8516,150,56.8,370,2019,June,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,8733,142,61.5,370,2019,July,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2019,August,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2019,September,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2019,October,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2019,November,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2019,December,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,January,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,February,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,March,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,April,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,May,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,June,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,July,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,August,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,September,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,October,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,November,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
GERALDTON,PERTH,0,0,0,370,2020,December,-28.778971,114.614594,-31.95224,115.861397,less_than_1k
HOBART,MELBOURNE,164170,1128,79.2,618,2019,January,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,142073,927,82.5,618,2019,February,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,150729,1024,79.1,618,2019,March,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,140404,937,82.1,618,2019,April,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,119933,862,77.1,618,2019,May,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,123930,867,78.8,618,2019,June,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,132737,924,78.6,618,2019,July,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,125053,863,80.1,618,2019,August,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,126315,877,79.1,618,2019,September,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,142101,939,83,618,2019,October,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,145555,946,83.8,618,2019,November,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,157181,1107,78.2,618,2019,December,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,166385,1095,83.6,618,2020,January,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,135458,948,77.6,618,2020,February,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,90499,772,65.3,618,2020,March,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,0,0,0,618,2020,April,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,0,0,0,618,2020,May,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,0,0,0,618,2020,June,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,0,0,0,618,2020,July,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,0,0,0,618,2020,August,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,0,0,0,618,2020,September,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,0,0,0,618,2020,October,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,0,0,0,618,2020,November,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,MELBOURNE,54520,489,64.6,618,2020,December,-42.883209,147.331665,-37.813938,144.963425,less_than_1k
HOBART,SYDNEY,75075,530,83,1039,2019,January,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,60754,422,84.9,1039,2019,February,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,62746,448,83.1,1039,2019,March,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,60849,464,82.8,1039,2019,April,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,49211,407,79,1039,2019,May,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,51946,421,79.3,1039,2019,June,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,57081,456,79.7,1039,2019,July,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,48865,393,81.2,1039,2019,August,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,55974,434,82.4,1039,2019,September,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,64377,479,84.9,1039,2019,October,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,67200,492,83.6,1039,2019,November,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,74819,569,80.2,1039,2019,December,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,76832,539,87.8,1039,2020,January,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,60943,470,79.2,1039,2020,February,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,40098,356,68.6,1039,2020,March,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,0,0,0,1039,2020,April,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,0,0,0,1039,2020,May,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,0,0,0,1039,2020,June,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,0,0,0,1039,2020,July,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,0,0,0,1039,2020,August,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,0,0,0,1039,2020,September,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,0,0,0,1039,2020,October,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,21429,197,65.5,1039,2020,November,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HOBART,SYDNEY,30020,346,50.4,1039,2020,December,-42.883209,147.331665,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,January,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,February,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,March,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,April,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,May,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,June,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,July,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,August,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,September,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,0,0,0,0,2019,October,-20.34602,148.951935,-37.813938,144.963425,less_than_1k
HAMILTON ISLAND,MELBOURNE,8232,68,69.4,1965,2019,November,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,8078,71,66.5,1965,2019,December,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,9378,76,71.5,1965,2020,January,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,4499,50,52,1965,2020,February,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,3655,38,55.6,1965,2020,March,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,April,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,May,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,June,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,July,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,August,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,September,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,October,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,November,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,MELBOURNE,0,0,0,1965,2020,December,-20.34602,148.951935,-37.813938,144.963425,between_1k_2k
HAMILTON ISLAND,SYDNEY,21393,182,70.9,1526,2019,January,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,14563,118,76.1,1526,2019,February,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,14258,134,65.9,1526,2019,March,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,17244,154,70,1526,2019,April,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,12030,122,64.8,1526,2019,May,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,11665,122,61.2,1526,2019,June,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,19092,161,73.4,1526,2019,July,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,17004,137,75.3,1526,2019,August,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,20531,161,77,1526,2019,September,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,23928,172,84.3,1526,2019,October,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,19656,155,79,1526,2019,November,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,21953,175,77.2,1526,2019,December,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,25257,184,83.6,1526,2020,January,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,14529,134,69.2,1526,2020,February,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,11840,121,62,1526,2020,March,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,0,0,0,1526,2020,April,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,0,0,0,1526,2020,May,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,0,0,0,1526,2020,June,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,0,0,0,1526,2020,July,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,0,0,0,1526,2020,August,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,0,0,0,1526,2020,September,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
HAMILTON ISLAND,SYDNEY,0,0,0,1526,2020,October,-20.34602,148.951935,-33.861481,151.205475,between_1k_2k
